; Helmut Quabeck HQ-3,0/9
 1.0000  0.0000
 0.9500  0.0092
 0.9000  0.0189
 0.8500  0.0276
 0.8000  0.0364
 0.7000  0.0515
 0.6000  0.0633
 0.5000  0.0708
 0.4000  0.0735
 0.3500  0.0738
 0.3000  0.0723
 0.2500  0.0697
 0.2000  0.0658
 0.1500  0.0594
 0.1000  0.0505
 0.0500  0.0358
 0.0250  0.0244
 0.0125  0.0168
 0.0050  0.0107
 0.0000  0.0000
 0.0050 -0.0039
 0.0125 -0.0074
 0.0250 -0.0098
 0.0500 -0.0123
 0.1000 -0.0145
 0.1500 -0.0161
 0.2000 -0.0165
 0.2500 -0.0169
 0.3000 -0.0165
 0.3500 -0.0162
 0.4000 -0.0152
 0.5000 -0.0108
 0.6000 -0.0052
 0.7000  0.0012
 0.8000  0.0052
 0.8500  0.0058
 0.9000  0.0051
 0.9500  0.0032
 1.0000  0.0000
end
