; Helmut Quabeck HQ-2,5/8
 1.0000  0.0000
 0.9500  0.0078
 0.9000  0.0161
 0.8500  0.0236
 0.8000  0.0312
 0.7000  0.0444
 0.6000  0.0547
 0.5000  0.0613
 0.4000  0.0637
 0.3500  0.0640
 0.3000  0.0627
 0.2500  0.0605
 0.2000  0.0571
 0.1500  0.0518
 0.1000  0.0439
 0.0500  0.0312
 0.0250  0.0213
 0.0125  0.0136
 0.0050  0.0084
 0.0000  0.0000
 0.0050 -0.0037
 0.0125 -0.0068
 0.0250 -0.0091
 0.0500 -0.0116
 0.1000 -0.0139
 0.1500 -0.0156
 0.2000 -0.0160
 0.2500 -0.0165
 0.3000 -0.0162
 0.3500 -0.0160
 0.4000 -0.0148
 0.5000 -0.0113
 0.6000 -0.0062
 0.7000 -0.0004
 0.8000  0.0035
 0.8500  0.0042
 0.9000  0.0038
 0.9500  0.0025
 1.0000  0.0000
end
