; Helmut Quabeck HQ-1,5/10
 1.0000  0.0000
 0.9500  0.0064
 0.9000  0.0137
 0.8500  0.0205
 0.8000  0.0277
 0.7000  0.0412
 0.6000  0.0526
 0.5000  0.0604
 0.4000  0.0637
 0.3500  0.0644
 0.3000  0.0633
 0.2500  0.0613
 0.2000  0.0581
 0.1500  0.0536
 0.1000  0.0451
 0.0500  0.0326
 0.0250  0.0227
 0.0125  0.0160
 0.0050  0.0098
 0.0000  0.0000
 0.0050 -0.0064
 0.0125 -0.0107
 0.0250 -0.0154
 0.0500 -0.0209
 0.1000 -0.0271
 0.1500 -0.0314
 0.2000 -0.0334
 0.2500 -0.0349
 0.3000 -0.0354
 0.3500 -0.0356
 0.4000 -0.0344
 0.5000 -0.0304
 0.6000 -0.0235
 0.7000 -0.0148
 0.8000 -0.0069
 0.8500 -0.0038
 0.9000 -0.0017
 0.9500 -0.0002
 1.0000  0.0000
end
