;NACA 63 2 015
;Symmetrical 15% thickness, max thickness at 30% chord
100.0	.000
95.0	.300
90.0	.852
80.0	2.310
70.0	3.934
60.0	5.453
50.0	6.665
40.0	7.386
30.0	7.421
20.0	6.693
15.0	6.011
10.0	5.055
7.5	4.427
5.0	3.648
2.5	2.610
1.25	1.878
.75	1.462
.5	1.204
0.000	0.000
.5	-1.204
.75	-1.462
1.25	-1.878
2.5	-2.610
5.0	-3.648
7.5	-4.427
10.0	-5.055
15.0	-6.011
20.0	-6.693
30.0	-7.421
40.0	-7.386
50.0	-6.665
60.0	-5.453
70.0	-3.934
80.0	-2.310
90.0	-.852
95.0	-.300
100.0	-.000
end


