; Helmut Quabeck HQ-2,0/9
 1.0000  0.0000
 0.9500  0.0071
 0.9000  0.0149
 0.8500  0.0217
 0.8000  0.0295
 0.7000  0.0428
 0.6000  0.0536
 0.5000  0.0608
 0.4000  0.0637
 0.3500  0.0642
 0.3000  0.0630
 0.2500  0.0609
 0.2000  0.0576
 0.1500  0.0530
 0.1000  0.0445
 0.0500  0.0319
 0.0250  0.0220
 0.0125  0.0156
 0.0050  0.0095
 0.0000  0.0000
 0.0050 -0.0051
 0.0125 -0.0087
 0.0250 -0.0122
 0.0500 -0.0163
 0.1000 -0.0207
 0.1500 -0.0235
 0.2000 -0.0247
 0.2500 -0.0257
 0.3000 -0.0258
 0.3500 -0.0258
 0.4000 -0.0248
 0.5000 -0.0208
 0.6000 -0.0149
 0.7000 -0.0076
 0.8000 -0.0017
 0.8500  0.0002
 0.9000  0.0011
 0.9500  0.0011
 1.0000  0.0000
end
