; Helmut Quabeck HQ-3,0/11
 1.0000  0.0000
 0.9500  0.0098
 0.9000  0.0198
 0.8500  0.0301
 0.8000  0.0398
 0.7000  0.0571
 0.6000  0.0710
 0.5000  0.0799
 0.4000  0.0833
 0.3500  0.0838
 0.3000  0.0821
 0.2500  0.0793
 0.2000  0.0750
 0.1500  0.0678
 0.1000  0.0577
 0.0500  0.0412
 0.0250  0.0282
 0.0125  0.0196
 0.0050  0.0123
 0.0000  0.0000
 0.0050 -0.0055
 0.0125 -0.0099
 0.0250 -0.0136
 0.0500 -0.0177
 0.1000 -0.0217
 0.1500 -0.0246
 0.2000 -0.0256
 0.2500 -0.0265
 0.3000 -0.0264
 0.3500 -0.0262
 0.4000 -0.0255
 0.5000 -0.0199
 0.6000 -0.0128
 0.7000 -0.0044
 0.8000  0.0017
 0.8500  0.0033
 0.9000  0.0035
 0.9500  0.0025
 1.0000  0.0000
end
