; Helmut Quabeck HQ-1,0/10
 1.0000  0.0000
 0.9500  0.0054
 0.9000  0.0117
 0.8500  0.0177
 0.8000  0.0243
 0.7000  0.0368
 0.6000  0.0478
 0.5000  0.0554
 0.4000  0.0589
 0.3500  0.0596
 0.3000  0.0586
 0.2500  0.0569
 0.2000  0.0540
 0.1500  0.0499
 0.1000  0.0421
 0.0500  0.0307
 0.0250  0.0214
 0.0125  0.0141
 0.0050  0.0092
 0.0000  0.0000
 0.0050 -0.0070
 0.0125 -0.0114
 0.0250 -0.0166
 0.0500 -0.0228
 0.1000 -0.0301
 0.1500 -0.0351
 0.2000 -0.0375
 0.2500 -0.0393
 0.3000 -0.0400
 0.3500 -0.0404
 0.4000 -0.0393
 0.5000 -0.0354
 0.6000 -0.0284
 0.7000 -0.0192
 0.8000 -0.0104
 0.8500 -0.0066
 0.9000 -0.0037
 0.9500 -0.0013
 1.0000  0.0000
end
