;NACA 63 2 012
;Symmetrical 12% thickness, max thickness at 30% chord
100.0	.000
95.0	.250
90.0	.707
80.0	1.902
70.0	3.210
60.0	4.420
50.0	5.370
40.0	5.920
30.0	5.930
20.0	5.342
15.0	4.799
10.0	4.039
7.5	3.542
5.0	2.925
2.5	2.102
1.25	1.519
.75	1.194
.5	.985
0.000	0.000
.5	-.985
.75	-1.194
1.25	-1.519
2.5	-2.102
5.0	-2.925
7.5	-3.542
10.0	-4.039
15.0	-4.799
20.0	-5.342
30.0	-5.930
40.0	-5.920
50.0	-5.370
60.0	-4.420
70.0	-3.210
80.0	-1.902
90.0	-.707
95.0	-.250
100.0	-.000
end

