; Helmut Quabeck HQ-2,0/8
 1.0000  0.0000
 0.9500  0.0068
 0.9000  0.0141
 0.8500  0.0205
 0.8000  0.0277
 0.7000  0.0400
 0.6000  0.0498
 0.5000  0.0563
 0.4000  0.0588
 0.3500  0.0592
 0.3000  0.0580
 0.2500  0.0561
 0.2000  0.0530
 0.1500  0.0488
 0.1000  0.0409
 0.0500  0.0292
 0.0250  0.0201
 0.0125  0.0142
 0.0050  0.0087
 0.0000  0.0000
 0.0050 -0.0043
 0.0125 -0.0074
 0.0250 -0.0103
 0.0500 -0.0136
 0.1000 -0.0170
 0.1500 -0.0193
 0.2000 -0.0201
 0.2500 -0.0209
 0.3000 -0.0209
 0.3500 -0.0208
 0.4000 -0.0199
 0.5000 -0.0163
 0.6000 -0.0111
 0.7000 -0.0048
 0.8000  0.0000
 0.8500  0.0014
 0.9000  0.0018
 0.9500  0.0015
 1.0000  0.0000
end
