;CJ-3309
;Section for tailless models (planks !)
100	0.1	
95	0.1	
90	0.3	
80	1.1	
70	2.5	
60	4.0	
50	5.7	
40	7.2	
30	8.0	
20	7.8	
15	6.9	
10	5.6	
7.5	4.7	
5.0	3.6	
2.5	2.4	
1.25	1.5	
0 	0
1.25	-1.0
2.5	-1.2
5.0	-1.2
7.5	-1.2
10	-1.2
15	-1.2
20	-1.2
30	-1.2
40	-1.2
50	-1.2
60	-1.2
70	-1.7
80	-1.7
90	-1.4
95	-0.9
100	-0.1
end
