; Helmut Quabeck HQ-3,0/9
 1.0000  0.0000
 0.9500  0.0095
 0.9000  0.0188
 0.8500  0.0289
 0.8000  0.0381
 0.7000  0.0543
 0.6000  0.0672
 0.5000  0.0754
 0.4000  0.0784
 0.3500  0.0788
 0.3000  0.0772
 0.2500  0.0745
 0.2000  0.0704
 0.1500  0.0635
 0.1000  0.0541
 0.0500  0.0385
 0.0250  0.0263
 0.0125  0.0182
 0.0050  0.0115
 0.0000  0.0000
 0.0050 -0.0047
 0.0125 -0.0086
 0.0250 -0.0117
 0.0500 -0.0150
 0.1000 -0.0181
 0.1500 -0.0204
 0.2000 -0.0211
 0.2500 -0.0217
 0.3000 -0.0215
 0.3500 -0.0212
 0.4000 -0.0204
 0.5000 -0.0154
 0.6000 -0.0090
 0.7000 -0.0016
 0.8000  0.0035
 0.8500  0.0045
 0.9000  0.0043
 0.9500  0.0029
 1.0000  0.0000
end
