; Helmut Quabeck HQ-2,0/10
 1.0000  0.0000
 0.9500  0.0074
 0.9000  0.0157
 0.8500  0.0228
 0.8000  0.0312
 0.7000  0.0456
 0.6000  0.0575
 0.5000  0.0654
 0.4000  0.0686
 0.3500  0.0692
 0.3000  0.0679
 0.2500  0.0657
 0.2000  0.0622
 0.1500  0.0573
 0.1000  0.0481
 0.0500  0.0346
 0.0250  0.0239
 0.0125  0.0169
 0.0050  0.0103
 0.0000  0.0000
 0.0050 -0.0059
 0.0125 -0.0100
 0.0250 -0.0141
 0.0500 -0.0189
 0.1000 -0.0243
 0.1500 -0.0278
 0.2000 -0.0293
 0.2500 -0.0305
 0.3000 -0.0307
 0.3500 -0.0308
 0.4000 -0.0290
 0.5000 -0.0254
 0.6000 -0.0187
 0.7000 -0.0104
 0.8000 -0.0035
 0.8500 -0.0010
 0.9000  0.0003
 0.9500  0.0008
 1.0000  0.0000
end
